var,condition,pearson_ratio,family,beta,se,z,p,n_obs,p_adj
DEPID_R,0.6Alpha_2000Neurons,0.0005789154539824247,Gaussian,0.005735934626664081,0.005737720194159883,0.999688801922126,0.3174611329451299,250,0.5744418915719626
DEPID_R,0.6Alpha_10000Neurons,0.0005789154539824247,Gaussian,-0.012608641662978856,0.005882935950438416,-2.143256661164094,0.03209249476723433,250,0.1444162264525545
DEPID_R,0.6Alpha_AllSigNeurons,0.0005789154539824247,Gaussian,-0.06171781283736507,0.00901993038406766,-6.842382392039325,7.788684360946464e-12,250,7.009815924851818e-11
DEPID_R,-0.6Alpha_2000Neurons,0.0005789154539824247,Gaussian,-0.0076736810936513175,0.006067742678066336,-1.264668180704189,0.20599030086521164,250,0.5744418915719626
DEPID_R,-0.6Alpha_10000Neurons,0.0005789154539824247,Gaussian,-0.006265776852457103,0.006289435950865188,-0.996238279776928,0.31913438420664586,250,0.5744418915719626
DEPID_R,-0.6Alpha_AllSigNeurons,0.0005789154539824247,Gaussian,0.0034613535220888916,0.005403667045282612,0.6405564023621042,0.5218109329793266,250,0.7313182955996801
LexicalH,0.2Alpha_2000Neurons,0.00017645678329497377,Gamma,0.0013101947728791836,0.003966704382738571,0.33029806268916845,0.7411747566266598,250,0.8338216012049923
LexicalH,0.2Alpha_10000Neurons,0.00017645678329497377,Gamma,-0.0003954409570248133,0.004010510120347383,-0.09860116173714104,0.9214549475848799,250,0.9214549475848799
LexicalH,0.2Alpha_AllSigNeurons,0.00017645678329497377,Gamma,-0.004538730766904795,0.003549607697020767,-1.2786570106646469,0.20101786441388625,250,0.3072929643389179
LexicalH,0.6Alpha_2000Neurons,0.00017645678329497377,Gamma,0.0029512062706781414,0.003824536241107491,0.7716507530919736,0.440321305774962,250,0.5661273931392368
LexicalH,0.6Alpha_10000Neurons,0.00017645678329497377,Gamma,-0.018111134861251103,0.004232341385245479,-4.279223534374848,1.8754643504221657e-05,250,5.6263930512664974e-05
LexicalH,0.6Alpha_AllSigNeurons,0.00017645678329497377,Gamma,-0.025656380387684585,0.004336577103937317,-5.916274465497301,3.2931550769154342e-09,250,2.963839569223891e-08
LexicalH,-0.6Alpha_2000Neurons,0.00017645678329497377,Gamma,-0.005215555052516741,0.003873804477318646,-1.3463650741936315,0.17818480875140896,250,0.3072929643389179
LexicalH,-0.6Alpha_10000Neurons,0.00017645678329497377,Gamma,0.005127832131894956,0.0040446034652262906,1.2678207334740688,0.20486197622594526,250,0.3072929643389179
LexicalH,-0.6Alpha_AllSigNeurons,0.00017645678329497377,Gamma,0.017371535201776426,0.0038691351428217337,4.489772148177663,7.129939985763178e-06,250,3.20847299359343e-05
clause_ratio,0.2Alpha_2000Neurons,0.00022246106085196886,Gaussian,-0.008007280162873992,0.003695594554580701,-2.1667095901927182,0.030257004882512466,250,0.13455110906938006
clause_ratio,0.2Alpha_10000Neurons,0.00022246106085196886,Gaussian,-0.0018992734779496295,0.0023637644152888133,-0.8034952492156751,0.4216885415746193,250,0.5529744922375953
clause_ratio,0.2Alpha_AllSigNeurons,0.00022246106085196886,Gaussian,-0.00020647391578151043,0.0030249133077044936,-0.06825779610133575,0.9455804195673554,250,0.9620929448619989
clause_ratio,0.6Alpha_2000Neurons,0.00022246106085196886,Gaussian,-0.0028909056009070204,0.0034555158206328366,-0.8366060961566038,0.4028140178109677,250,0.5529744922375953
